date,machine_id,material_type,environment,production_yield,defect_rate,machine_downtime,temperature,humidity
2024-04-13,Machine_14,Gallium Arsenide,Cleanroom_3,85.25,5.01,12.46,22.61,47.78
2023-12-25,Machine_1,Germanium,Cleanroom_4,71.05,6.79,18.01,28.25,36.37
2023-09-21,Machine_6,Silicon Carbide,Cleanroom_4,87.88,7.7,19.62,23.5,40.44
2023-09-25,Machine_13,Silicon Carbide,Cleanroom_4,71.17,1.03,15.73,24.26,43.85
2024-10-31,Machine_4,Silicon,Cleanroom_1,77.45,2.27,4.13,27.12,42.04
2024-10-25,Machine_3,Gallium Arsenide,Cleanroom_4,96.45,8.82,22.3,22.75,36.04
2024-02-16,Machine_17,Gallium Arsenide,Cleanroom_1,73.85,9.87,12.16,24.01,30.96
2024-06-27,Machine_9,Silicon,Cleanroom_2,87.3,5.26,5.91,28.97,33.84
2023-03-06,Machine_4,Gallium Arsenide,Cleanroom_3,76.74,0.2,9.71,24.47,33.41
2024-12-16,Machine_17,Gallium Arsenide,Cleanroom_1,75.88,7.08,2.71,25.45,43.83
2023-02-27,Machine_2,Silicon,Cleanroom_2,86.71,8.38,14.86,28.7,38.66
2024-03-22,Machine_20,Gallium Arsenide,Cleanroom_2,93.56,8.88,17.1,20.78,41.9
2023-06-01,Machine_1,Germanium,Cleanroom_3,76.69,8.09,7.91,21.98,36.58
2024-11-22,Machine_17,Germanium,Cleanroom_4,88.9,0.31,1.82,23.62,37.62
2023-03-12,Machine_16,Germanium,Cleanroom_2,73.75,7.81,20.01,24.2,42.48
2023-09-02,Machine_17,Silicon Carbide,Cleanroom_2,91.16,4.82,1.05,26.64,40.05
2023-03-27,Machine_19,Gallium Arsenide,Cleanroom_4,91.82,1.21,11.43,22.77,45.46
2023-05-15,Machine_16,Silicon Carbide,Cleanroom_4,78.72,0.58,9.47,25.79,37.93
2023-11-29,Machine_12,Gallium Arsenide,Cleanroom_4,96.28,8.09,21.66,25.41,34.06
2023-10-07,Machine_1,Silicon Carbide,Cleanroom_2,70.94,0.6,20.9,29.4,31.37
2024-04-29,Machine_16,Silicon Carbide,Cleanroom_3,97.84,7.73,8.9,23.16,30.33
2024-05-31,Machine_1,Silicon,Cleanroom_2,92.97,2.45,6.61,24.12,41.18
2024-04-30,Machine_3,Silicon,Cleanroom_3,78.3,9.16,16.83,21.85,45.73
2024-01-18,Machine_4,Gallium Arsenide,Cleanroom_3,81.7,5.68,17.64,29.02,40.12
2024-12-31,Machine_12,Gallium Arsenide,Cleanroom_1,97.12,7.88,19.26,29.07,40.39
2023-07-18,Machine_17,Silicon Carbide,Cleanroom_1,78.98,5.23,17.67,27.07,46.32
2024-12-22,Machine_1,Silicon Carbide,Cleanroom_1,80.02,7.92,11.03,20.49,49.43
2023-08-23,Machine_10,Silicon,Cleanroom_3,93.93,7.74,2.99,22.32,48.13
2024-09-22,Machine_14,Gallium Arsenide,Cleanroom_2,95.8,7.46,0.6,22.2,41.01
2024-12-13,Machine_13,Silicon,Cleanroom_3,86.2,3.48,8.72,28.96,38.06
2023-02-07,Machine_18,Silicon Carbide,Cleanroom_1,73.23,3.61,13.52,21.11,40.3
2023-04-17,Machine_14,Gallium Arsenide,Cleanroom_3,96.04,0.2,17.77,20.07,38.83
2023-05-14,Machine_19,Germanium,Cleanroom_3,92.61,6.47,19.95,24.52,49.32
2024-07-17,Machine_5,Silicon Carbide,Cleanroom_1,86.52,5.11,4.37,23.19,38.07
2023-02-10,Machine_17,Germanium,Cleanroom_2,82.4,3.58,23.45,22.75,38.2
2024-03-18,Machine_13,Germanium,Cleanroom_2,96.08,7.94,16.75,27.99,39.58
2024-05-09,Machine_10,Silicon,Cleanroom_2,95.76,8.61,13.6,20.84,42.17
2024-12-25,Machine_20,Gallium Arsenide,Cleanroom_2,80.24,3.52,18.95,22.62,35.21
2024-10-15,Machine_1,Germanium,Cleanroom_4,74.54,2.62,17.79,22.37,37.51
2024-05-23,Machine_11,Silicon,Cleanroom_1,95.51,0.95,6.97,21.37,48.47
2023-11-29,Machine_7,Gallium Arsenide,Cleanroom_1,96.57,7.99,20.37,26.86,46.25
2023-07-01,Machine_14,Silicon,Cleanroom_1,85.79,0.34,22.69,25.79,41.14
2023-01-24,Machine_20,Germanium,Cleanroom_1,95.74,7.52,19.1,27.0,41.86
2023-10-11,Machine_11,Germanium,Cleanroom_3,71.2,4.67,15.71,20.09,41.96
2023-05-01,Machine_5,Gallium Arsenide,Cleanroom_1,76.23,4.38,12.38,27.68,30.28
2023-11-08,Machine_5,Germanium,Cleanroom_2,72.6,6.53,14.35,28.96,48.69
2023-12-05,Machine_3,Germanium,Cleanroom_1,91.55,4.27,6.63,23.78,33.39
2024-08-06,Machine_16,Silicon Carbide,Cleanroom_4,93.62,9.97,2.55,21.89,30.46
2023-03-17,Machine_7,Gallium Arsenide,Cleanroom_1,85.18,0.23,19.86,26.0,30.33
2023-08-07,Machine_1,Gallium Arsenide,Cleanroom_1,94.5,5.83,6.29,25.34,31.2
2024-08-10,Machine_4,Gallium Arsenide,Cleanroom_3,70.86,8.52,6.28,22.49,32.56
2023-05-03,Machine_3,Silicon,Cleanroom_2,92.94,6.19,4.23,24.58,39.19
2023-03-23,Machine_18,Silicon,Cleanroom_2,87.83,4.35,19.26,20.5,47.62
2024-01-10,Machine_1,Silicon,Cleanroom_2,97.74,4.95,9.03,29.19,40.02
2024-05-07,Machine_14,Germanium,Cleanroom_3,80.24,6.74,22.21,22.94,36.23
2024-05-02,Machine_2,Gallium Arsenide,Cleanroom_2,89.71,2.41,0.26,26.71,38.68
2024-01-01,Machine_17,Silicon,Cleanroom_1,89.27,3.04,22.17,29.86,44.58
2023-02-09,Machine_8,Silicon,Cleanroom_2,75.7,6.45,2.3,23.03,34.86
2024-06-04,Machine_17,Silicon,Cleanroom_4,88.76,1.67,18.45,20.68,45.04
2024-11-25,Machine_7,Germanium,Cleanroom_3,78.75,1.54,2.44,24.83,37.8
2024-03-27,Machine_17,Gallium Arsenide,Cleanroom_4,77.86,4.7,16.58,27.04,43.34
2023-12-23,Machine_15,Gallium Arsenide,Cleanroom_2,83.69,8.34,1.11,28.54,47.75
2024-02-03,Machine_7,Germanium,Cleanroom_4,79.95,8.81,3.05,22.08,35.22
2023-11-11,Machine_14,Silicon,Cleanroom_3,90.16,8.79,22.15,20.01,31.23
2023-10-03,Machine_15,Silicon Carbide,Cleanroom_1,77.77,2.47,20.52,22.29,33.23
2024-05-08,Machine_16,Silicon,Cleanroom_4,83.46,6.81,22.0,20.59,38.77
2024-06-05,Machine_4,Silicon Carbide,Cleanroom_2,94.05,7.53,15.56,29.56,35.19
2024-10-24,Machine_11,Silicon Carbide,Cleanroom_3,88.81,6.36,11.3,26.84,49.49
2023-07-09,Machine_8,Germanium,Cleanroom_3,94.09,4.39,2.94,20.85,48.35
2024-07-15,Machine_20,Gallium Arsenide,Cleanroom_4,82.34,8.88,13.95,20.47,31.27
2024-12-23,Machine_1,Silicon,Cleanroom_4,77.33,9.34,19.31,29.93,35.76
2024-01-01,Machine_4,Germanium,Cleanroom_2,82.72,3.42,9.06,27.59,34.53
2023-03-10,Machine_4,Silicon Carbide,Cleanroom_3,98.7,8.69,7.61,20.96,36.39
2023-09-23,Machine_18,Germanium,Cleanroom_2,72.02,5.84,4.52,28.66,33.77
2024-11-05,Machine_6,Germanium,Cleanroom_3,82.25,3.92,9.08,21.17,41.32
2024-08-30,Machine_6,Germanium,Cleanroom_4,82.22,2.47,15.31,24.25,35.56
2024-06-06,Machine_13,Germanium,Cleanroom_2,86.42,6.55,19.82,27.33,30.15
2023-02-19,Machine_10,Gallium Arsenide,Cleanroom_1,78.93,2.16,1.52,22.42,49.61
2024-01-27,Machine_16,Silicon Carbide,Cleanroom_3,80.24,7.68,17.03,24.24,43.01
2024-05-03,Machine_6,Gallium Arsenide,Cleanroom_1,88.24,0.59,11.12,26.19,30.49
2023-10-11,Machine_16,Gallium Arsenide,Cleanroom_3,91.89,3.84,10.09,25.64,48.41
2023-09-25,Machine_2,Germanium,Cleanroom_4,84.81,0.51,1.59,26.2,49.85
2023-05-11,Machine_9,Gallium Arsenide,Cleanroom_1,93.82,2.61,16.02,23.86,40.77
2023-07-21,Machine_15,Gallium Arsenide,Cleanroom_2,86.27,2.52,12.14,21.17,41.68
2023-10-31,Machine_2,Silicon Carbide,Cleanroom_4,78.58,3.8,12.98,21.02,43.08
2023-06-06,Machine_12,Silicon Carbide,Cleanroom_3,83.03,5.65,12.14,28.87,36.05
2024-11-28,Machine_14,Germanium,Cleanroom_4,89.99,9.78,12.25,22.08,35.87
2023-01-02,Machine_18,Gallium Arsenide,Cleanroom_2,79.78,9.49,10.28,28.75,43.17
2024-08-04,Machine_13,Gallium Arsenide,Cleanroom_1,87.56,1.12,3.11,23.17,41.77
2024-06-12,Machine_10,Silicon,Cleanroom_3,74.61,9.05,10.15,28.66,35.49
2024-04-16,Machine_1,Silicon,Cleanroom_4,88.8,3.8,11.18,28.78,46.55
2024-01-12,Machine_1,Germanium,Cleanroom_1,98.28,6.47,3.95,28.28,48.68
2023-07-29,Machine_14,Silicon,Cleanroom_2,84.0,5.02,12.0,22.12,45.54
2024-07-24,Machine_19,Gallium Arsenide,Cleanroom_2,94.05,3.71,18.12,23.08,32.51
2023-08-21,Machine_17,Gallium Arsenide,Cleanroom_1,94.81,8.43,14.86,27.64,39.18
2023-11-14,Machine_18,Silicon Carbide,Cleanroom_4,94.06,3.23,17.03,27.95,43.94
2023-06-01,Machine_7,Germanium,Cleanroom_2,70.15,7.28,1.53,23.42,30.5
2023-01-28,Machine_1,Gallium Arsenide,Cleanroom_4,73.6,8.51,1.34,20.18,48.99
2023-04-07,Machine_16,Silicon Carbide,Cleanroom_1,75.41,3.92,7.81,27.77,30.14
2024-07-16,Machine_11,Gallium Arsenide,Cleanroom_2,95.66,1.09,9.41,21.24,45.01
2023-05-22,Machine_10,Germanium,Cleanroom_2,97.87,2.79,8.52,20.95,48.47
2024-12-10,Machine_19,Germanium,Cleanroom_2,79.17,4.5,21.43,24.65,32.84
2023-04-22,Machine_20,Germanium,Cleanroom_2,75.82,8.51,3.63,20.96,48.74
2023-07-26,Machine_3,Germanium,Cleanroom_2,78.39,4.52,14.03,24.31,45.61
2023-12-23,Machine_6,Gallium Arsenide,Cleanroom_2,87.22,8.82,7.6,27.34,32.54
2023-07-26,Machine_16,Silicon Carbide,Cleanroom_4,78.55,3.91,19.2,24.85,43.18
2024-09-20,Machine_2,Gallium Arsenide,Cleanroom_1,82.94,9.22,13.73,27.52,31.11
2024-12-29,Machine_2,Germanium,Cleanroom_1,76.62,3.5,21.29,26.13,48.87
2023-11-11,Machine_16,Gallium Arsenide,Cleanroom_4,75.79,8.9,15.48,20.46,45.1
2024-03-06,Machine_18,Silicon Carbide,Cleanroom_3,92.31,2.12,10.7,27.83,44.74
2024-02-08,Machine_18,Silicon,Cleanroom_4,90.05,8.51,8.14,25.92,39.2
2024-03-29,Machine_14,Germanium,Cleanroom_1,73.17,7.25,17.88,27.0,37.09
2024-01-04,Machine_7,Silicon,Cleanroom_3,79.92,5.17,20.73,22.9,37.54
2023-09-06,Machine_19,Silicon Carbide,Cleanroom_2,98.53,4.54,17.23,21.81,32.55
2024-10-04,Machine_16,Germanium,Cleanroom_2,78.73,7.86,7.66,26.83,40.46
2023-01-16,Machine_16,Silicon,Cleanroom_4,89.54,3.94,21.17,29.95,35.9
2024-05-09,Machine_20,Silicon Carbide,Cleanroom_3,90.28,6.7,3.73,21.34,33.75
2024-04-30,Machine_12,Gallium Arsenide,Cleanroom_4,96.36,1.4,14.34,25.12,35.55
2024-06-01,Machine_12,Gallium Arsenide,Cleanroom_4,90.24,5.12,7.93,25.17,46.0
2024-10-27,Machine_9,Gallium Arsenide,Cleanroom_4,81.1,0.45,10.9,20.38,40.58
2024-04-10,Machine_9,Gallium Arsenide,Cleanroom_2,71.52,8.23,5.09,20.26,34.08
2023-10-01,Machine_14,Germanium,Cleanroom_3,76.45,1.14,20.27,29.06,38.61
2023-05-28,Machine_20,Silicon Carbide,Cleanroom_2,84.71,6.38,21.99,23.06,44.44
2024-05-24,Machine_18,Gallium Arsenide,Cleanroom_2,96.63,2.2,15.46,28.88,44.1
2024-12-26,Machine_14,Gallium Arsenide,Cleanroom_1,96.53,6.14,2.07,27.99,48.75
2024-03-12,Machine_16,Silicon,Cleanroom_2,84.24,6.74,17.8,23.14,48.88
2023-05-14,Machine_20,Germanium,Cleanroom_2,86.04,3.49,3.34,29.41,47.55
2023-06-20,Machine_20,Silicon,Cleanroom_1,79.26,5.19,7.19,20.41,47.23
2023-10-27,Machine_3,Silicon,Cleanroom_2,72.68,2.42,6.49,29.86,47.14
2024-04-14,Machine_1,Silicon,Cleanroom_1,88.47,8.34,17.0,25.03,31.29
2024-01-28,Machine_10,Germanium,Cleanroom_1,97.43,5.06,13.44,29.91,39.61
2024-12-11,Machine_3,Germanium,Cleanroom_2,74.48,6.22,10.99,25.81,42.3
2023-08-23,Machine_14,Silicon Carbide,Cleanroom_4,71.26,3.62,22.31,22.54,44.0
2023-01-04,Machine_14,Gallium Arsenide,Cleanroom_2,75.99,8.44,23.72,29.03,49.31
2023-03-24,Machine_15,Silicon Carbide,Cleanroom_2,74.49,6.12,9.06,28.41,38.62
2024-03-31,Machine_9,Silicon Carbide,Cleanroom_3,93.6,5.0,1.24,22.24,40.3
2023-05-17,Machine_1,Gallium Arsenide,Cleanroom_2,99.62,8.03,1.23,22.11,39.32
2023-10-19,Machine_14,Gallium Arsenide,Cleanroom_2,82.98,0.36,0.8,22.27,48.13
2024-01-10,Machine_4,Germanium,Cleanroom_2,72.04,5.01,3.2,29.91,42.39
2024-02-17,Machine_16,Silicon,Cleanroom_3,82.18,1.0,21.09,24.59,48.13
2023-09-09,Machine_9,Germanium,Cleanroom_3,91.78,9.52,0.4,26.09,48.07
2024-04-01,Machine_3,Gallium Arsenide,Cleanroom_3,91.06,0.77,0.0,25.23,38.08
2024-08-27,Machine_14,Silicon Carbide,Cleanroom_4,96.14,1.7,0.28,24.03,48.85
2023-03-20,Machine_15,Gallium Arsenide,Cleanroom_4,74.97,3.14,13.98,24.65,35.42
2024-10-18,Machine_14,Germanium,Cleanroom_2,91.67,6.65,14.36,24.1,46.24
2023-12-29,Machine_14,Silicon,Cleanroom_3,86.39,2.47,23.76,20.13,47.79
2023-12-14,Machine_18,Silicon Carbide,Cleanroom_1,82.43,6.31,2.49,27.63,43.72
2023-09-02,Machine_8,Silicon,Cleanroom_1,84.4,8.89,11.13,24.68,46.9
2023-01-16,Machine_2,Silicon Carbide,Cleanroom_3,80.01,5.99,2.59,23.14,36.27
2024-04-08,Machine_1,Germanium,Cleanroom_1,83.96,2.39,0.38,28.67,35.15
2023-01-16,Machine_14,Gallium Arsenide,Cleanroom_2,96.78,7.4,2.52,27.43,38.44
2023-07-24,Machine_8,Silicon,Cleanroom_3,95.53,0.1,13.47,26.96,37.87
2024-04-09,Machine_1,Germanium,Cleanroom_3,82.79,9.71,5.51,23.67,44.56
2023-03-12,Machine_5,Silicon Carbide,Cleanroom_1,99.22,1.76,10.15,24.97,30.62
2023-07-15,Machine_16,Silicon,Cleanroom_1,77.06,4.83,15.55,27.56,37.37
2023-05-22,Machine_3,Gallium Arsenide,Cleanroom_2,95.14,4.51,4.46,29.67,41.57
2023-07-14,Machine_6,Silicon Carbide,Cleanroom_3,97.49,4.69,4.02,20.27,30.72
2024-10-23,Machine_12,Gallium Arsenide,Cleanroom_3,94.77,5.64,18.61,26.22,30.26
2023-08-18,Machine_19,Gallium Arsenide,Cleanroom_4,80.07,5.73,18.71,24.83,38.58
2024-03-29,Machine_10,Silicon,Cleanroom_3,70.63,5.28,4.34,27.67,30.95
2023-02-16,Machine_4,Silicon Carbide,Cleanroom_2,99.23,8.24,6.18,29.09,39.62
2023-12-27,Machine_13,Silicon Carbide,Cleanroom_4,84.16,6.27,14.43,20.03,43.42
2024-04-11,Machine_6,Germanium,Cleanroom_2,73.34,4.08,13.47,27.41,46.01
2023-05-10,Machine_13,Silicon,Cleanroom_4,92.15,1.74,0.88,22.18,49.84
2024-10-17,Machine_10,Gallium Arsenide,Cleanroom_4,75.31,8.1,17.02,27.03,45.73
2023-06-06,Machine_8,Germanium,Cleanroom_1,90.17,8.26,18.74,26.75,45.18
2024-08-29,Machine_1,Germanium,Cleanroom_4,95.46,1.45,6.85,28.84,49.08
2024-01-12,Machine_17,Silicon Carbide,Cleanroom_2,98.16,2.29,15.46,25.07,36.96
2023-12-26,Machine_19,Silicon,Cleanroom_4,81.31,6.91,2.1,27.53,40.31
2024-01-27,Machine_6,Gallium Arsenide,Cleanroom_4,92.71,9.27,13.88,28.03,49.05
2024-03-23,Machine_17,Germanium,Cleanroom_2,76.01,5.03,11.85,26.82,38.82
2023-01-20,Machine_15,Germanium,Cleanroom_2,97.73,8.52,4.11,29.31,33.5
2024-11-12,Machine_2,Silicon Carbide,Cleanroom_4,70.26,7.21,4.18,25.0,44.62
2024-12-19,Machine_5,Gallium Arsenide,Cleanroom_2,70.81,7.83,22.56,25.62,45.88
2024-11-21,Machine_13,Gallium Arsenide,Cleanroom_2,89.22,1.4,22.34,25.53,33.71
2023-07-08,Machine_14,Silicon Carbide,Cleanroom_3,94.33,9.34,4.68,21.88,45.83
2023-09-11,Machine_8,Silicon,Cleanroom_2,79.76,6.81,2.49,22.41,47.54
2024-07-17,Machine_13,Silicon,Cleanroom_3,79.3,8.34,8.9,26.35,35.6
2023-06-04,Machine_18,Silicon Carbide,Cleanroom_1,84.07,0.15,11.23,24.82,37.59
2023-07-24,Machine_17,Germanium,Cleanroom_1,74.82,2.35,7.39,27.99,42.77
2023-03-13,Machine_9,Gallium Arsenide,Cleanroom_3,96.82,8.59,22.19,22.37,33.57
2023-12-14,Machine_10,Silicon,Cleanroom_3,78.95,4.21,5.3,23.63,40.8
2024-12-06,Machine_12,Silicon,Cleanroom_4,95.34,2.29,11.56,28.3,48.53
2023-10-04,Machine_2,Silicon Carbide,Cleanroom_4,94.74,9.22,0.0,23.79,46.78
2023-04-30,Machine_13,Gallium Arsenide,Cleanroom_3,81.93,9.55,9.96,28.12,32.63
2024-05-08,Machine_13,Silicon Carbide,Cleanroom_3,86.47,8.13,12.57,27.66,42.43
2024-11-27,Machine_20,Gallium Arsenide,Cleanroom_3,81.99,4.13,7.17,24.89,40.01
2024-12-28,Machine_5,Gallium Arsenide,Cleanroom_2,91.06,0.8,2.17,29.02,30.9
2023-10-16,Machine_2,Silicon Carbide,Cleanroom_4,78.07,2.93,16.59,21.72,30.59
2023-04-26,Machine_9,Gallium Arsenide,Cleanroom_4,81.5,5.38,19.94,27.64,46.96
2023-03-13,Machine_9,Silicon Carbide,Cleanroom_1,78.54,9.05,8.16,20.63,47.2
2024-03-18,Machine_20,Silicon Carbide,Cleanroom_3,77.93,4.01,21.14,27.47,49.49
2024-02-16,Machine_5,Silicon Carbide,Cleanroom_2,96.72,7.42,9.22,23.23,40.88
2024-06-11,Machine_1,Silicon,Cleanroom_4,96.38,9.52,22.99,22.12,47.8
2023-07-30,Machine_12,Gallium Arsenide,Cleanroom_1,97.63,8.37,13.24,28.93,37.84
2023-10-30,Machine_16,Silicon,Cleanroom_1,95.86,7.29,17.23,29.26,31.91
2023-02-04,Machine_11,Germanium,Cleanroom_4,99.29,3.87,6.49,29.18,39.21
2023-01-14,Machine_20,Germanium,Cleanroom_1,79.08,3.38,14.31,20.37,34.45
2023-01-26,Machine_15,Gallium Arsenide,Cleanroom_1,71.86,3.45,9.51,28.44,43.38
2024-06-07,Machine_14,Germanium,Cleanroom_1,98.03,9.1,6.85,29.08,33.74
2023-01-23,Machine_4,Gallium Arsenide,Cleanroom_4,89.44,8.65,3.69,22.57,38.6
2023-09-17,Machine_3,Germanium,Cleanroom_2,87.21,4.64,19.81,23.05,45.74
2024-05-03,Machine_3,Germanium,Cleanroom_2,89.61,4.55,9.25,27.41,43.3
2024-11-07,Machine_4,Gallium Arsenide,Cleanroom_3,74.9,1.64,10.64,28.45,37.52
2024-01-08,Machine_2,Silicon Carbide,Cleanroom_2,75.5,0.2,17.71,29.41,32.9
2023-09-16,Machine_14,Germanium,Cleanroom_1,86.62,7.69,13.24,27.53,46.7
2024-11-26,Machine_15,Germanium,Cleanroom_3,79.21,5.4,8.7,20.43,38.54
2023-11-13,Machine_20,Gallium Arsenide,Cleanroom_2,93.23,1.06,5.44,26.54,36.31
2024-05-25,Machine_3,Germanium,Cleanroom_1,98.55,3.73,23.72,27.4,45.56
2024-01-02,Machine_2,Silicon,Cleanroom_1,81.67,1.41,22.28,22.18,40.57
2023-11-30,Machine_15,Gallium Arsenide,Cleanroom_4,91.54,5.99,18.45,28.13,36.97
2023-10-11,Machine_13,Silicon,Cleanroom_3,76.27,5.17,12.5,27.61,30.68
2023-03-13,Machine_6,Silicon Carbide,Cleanroom_1,79.1,9.75,10.74,24.29,32.16
2024-05-29,Machine_1,Germanium,Cleanroom_4,86.71,9.21,19.34,27.1,32.7
2024-12-18,Machine_14,Silicon,Cleanroom_4,86.11,1.86,18.24,29.99,32.15
2024-10-29,Machine_18,Silicon,Cleanroom_2,73.55,1.47,23.63,24.03,46.56
2024-04-03,Machine_10,Germanium,Cleanroom_3,82.95,5.4,8.51,28.32,33.68
2024-10-29,Machine_15,Gallium Arsenide,Cleanroom_3,71.27,2.83,8.8,28.83,42.71
2024-11-02,Machine_3,Germanium,Cleanroom_2,73.94,9.44,19.06,28.01,30.03
2024-02-26,Machine_15,Gallium Arsenide,Cleanroom_3,86.05,6.68,15.45,20.17,33.28
2024-09-15,Machine_20,Silicon Carbide,Cleanroom_2,74.79,5.92,22.24,27.68,33.52
2023-10-30,Machine_10,Silicon Carbide,Cleanroom_4,99.45,6.63,4.16,29.12,49.7
2024-07-26,Machine_15,Germanium,Cleanroom_2,79.19,6.17,9.57,20.57,46.99
2024-04-12,Machine_18,Gallium Arsenide,Cleanroom_1,89.11,8.23,21.82,28.24,34.38
2024-05-02,Machine_16,Gallium Arsenide,Cleanroom_2,95.93,6.59,7.21,23.59,41.98
2024-03-31,Machine_13,Germanium,Cleanroom_2,71.87,6.14,19.92,24.7,41.38
2023-09-30,Machine_3,Gallium Arsenide,Cleanroom_4,78.49,5.97,1.39,29.45,31.77
2023-07-28,Machine_12,Gallium Arsenide,Cleanroom_1,80.93,5.46,11.17,28.71,38.09
2023-12-14,Machine_13,Silicon Carbide,Cleanroom_1,90.46,2.61,19.43,25.08,33.6
2023-02-22,Machine_4,Gallium Arsenide,Cleanroom_4,94.84,3.48,10.52,20.96,45.39
2024-10-21,Machine_2,Silicon,Cleanroom_3,91.01,2.55,16.06,22.01,45.87
2023-02-23,Machine_7,Silicon Carbide,Cleanroom_1,71.98,7.16,8.88,29.81,48.65
2023-12-15,Machine_3,Gallium Arsenide,Cleanroom_3,90.81,3.29,11.48,25.92,45.5
2023-09-30,Machine_8,Germanium,Cleanroom_2,97.61,3.09,8.03,24.17,31.67
2023-04-08,Machine_13,Silicon Carbide,Cleanroom_4,99.53,2.4,5.57,27.63,41.45
2023-01-06,Machine_5,Silicon Carbide,Cleanroom_1,88.16,4.43,7.06,29.86,47.07
2024-09-12,Machine_18,Silicon Carbide,Cleanroom_3,99.9,1.9,23.45,27.29,35.81
2024-09-24,Machine_17,Silicon Carbide,Cleanroom_1,92.97,8.83,19.97,23.63,36.32
2024-02-02,Machine_17,Germanium,Cleanroom_2,90.24,7.42,8.2,22.38,33.4
2023-06-25,Machine_16,Silicon Carbide,Cleanroom_3,72.7,3.57,7.12,23.88,30.78
2023-11-26,Machine_10,Gallium Arsenide,Cleanroom_2,81.11,0.19,20.08,29.48,31.24
2023-03-22,Machine_17,Silicon,Cleanroom_1,87.08,9.41,13.15,26.19,44.16
2023-07-10,Machine_11,Gallium Arsenide,Cleanroom_1,83.93,2.76,9.9,21.21,38.71
2023-12-07,Machine_6,Silicon,Cleanroom_1,74.24,6.34,8.66,27.57,44.05
2024-10-17,Machine_14,Silicon,Cleanroom_2,89.42,5.94,1.51,21.21,39.56
2023-04-13,Machine_2,Silicon,Cleanroom_4,94.1,6.09,19.96,28.2,38.52
2023-04-17,Machine_12,Gallium Arsenide,Cleanroom_3,80.12,0.58,23.34,28.34,43.42
2024-04-22,Machine_17,Silicon Carbide,Cleanroom_1,74.65,9.18,18.7,23.98,37.07
2024-09-21,Machine_19,Gallium Arsenide,Cleanroom_3,70.78,2.21,0.07,29.48,45.31
2023-09-12,Machine_13,Gallium Arsenide,Cleanroom_3,95.13,4.67,23.02,29.33,33.11
2024-03-16,Machine_18,Silicon,Cleanroom_2,98.32,0.67,4.8,21.85,47.32
2024-12-22,Machine_14,Germanium,Cleanroom_1,73.15,9.67,1.5,20.7,47.61
2024-12-17,Machine_11,Silicon Carbide,Cleanroom_1,83.8,7.79,23.01,21.95,48.21
2024-11-24,Machine_20,Silicon Carbide,Cleanroom_1,92.65,1.92,8.52,25.01,40.44
2023-05-28,Machine_16,Silicon,Cleanroom_3,89.02,4.72,7.79,21.45,47.32
2024-07-15,Machine_2,Gallium Arsenide,Cleanroom_4,79.04,5.16,2.39,29.52,34.15
2024-07-20,Machine_17,Gallium Arsenide,Cleanroom_4,81.13,3.5,4.74,26.96,38.53
2023-08-07,Machine_7,Silicon Carbide,Cleanroom_1,71.17,8.44,7.24,25.28,41.72
2024-10-13,Machine_15,Silicon Carbide,Cleanroom_2,72.39,9.4,21.35,22.5,37.51
2024-05-16,Machine_16,Silicon Carbide,Cleanroom_2,88.23,5.36,0.34,23.42,48.84
2023-08-07,Machine_20,Gallium Arsenide,Cleanroom_2,73.99,3.95,3.86,28.48,42.94
2024-03-07,Machine_11,Gallium Arsenide,Cleanroom_3,75.22,0.34,11.43,20.21,47.96
2023-11-02,Machine_17,Gallium Arsenide,Cleanroom_4,80.68,2.25,20.36,25.11,41.75
2024-04-24,Machine_2,Gallium Arsenide,Cleanroom_4,97.63,1.49,9.61,25.23,47.07
2023-11-02,Machine_18,Germanium,Cleanroom_4,79.63,5.74,17.2,22.99,31.77
2024-09-04,Machine_4,Gallium Arsenide,Cleanroom_1,78.75,4.12,13.94,20.18,33.84
2024-10-02,Machine_9,Silicon,Cleanroom_2,79.06,9.29,11.1,26.96,45.32
2024-11-30,Machine_19,Gallium Arsenide,Cleanroom_3,94.24,7.87,15.24,26.44,43.36
2024-07-13,Machine_15,Silicon,Cleanroom_4,98.45,3.28,15.68,22.06,38.77
2024-02-07,Machine_3,Germanium,Cleanroom_2,78.65,2.06,2.84,22.19,47.95
2024-07-06,Machine_7,Germanium,Cleanroom_4,99.03,0.65,20.89,23.37,49.46
2024-02-11,Machine_15,Silicon Carbide,Cleanroom_3,97.21,4.67,16.28,28.89,35.89
2024-02-02,Machine_13,Silicon Carbide,Cleanroom_3,70.32,7.14,7.8,25.38,49.4
2023-06-10,Machine_5,Silicon Carbide,Cleanroom_4,80.72,2.76,20.11,28.62,33.76
2023-04-19,Machine_19,Germanium,Cleanroom_3,95.73,8.31,10.5,27.75,35.22
2024-12-21,Machine_6,Germanium,Cleanroom_4,85.7,9.78,6.49,29.2,35.59
2023-06-12,Machine_9,Gallium Arsenide,Cleanroom_1,73.23,1.9,23.56,29.87,47.35
2023-06-24,Machine_3,Germanium,Cleanroom_1,84.93,2.28,6.87,20.7,45.12
2023-05-11,Machine_17,Silicon,Cleanroom_2,75.89,6.06,13.34,20.81,45.87
2024-01-06,Machine_19,Silicon,Cleanroom_1,96.75,6.61,13.44,21.47,49.72
2024-05-01,Machine_3,Silicon Carbide,Cleanroom_3,71.18,1.7,10.74,26.27,44.67
2023-01-15,Machine_4,Silicon,Cleanroom_3,94.45,4.03,7.48,28.8,37.23
