date,machine_id,material_type,environment,production_yield,defect_rate,machine_downtime,temperature,humidity
2024-07-14,Machine_4,Gallium Arsenide,Cleanroom_3,96.98,6.81,19.94,20.87,46.01
2023-12-15,Machine_17,Silicon,Cleanroom_4,80.1,8.01,19.15,23.21,39.15
2023-01-28,Machine_2,Silicon,Cleanroom_1,72.55,9.16,22.09,26.41,36.29
2024-04-30,Machine_1,Silicon Carbide,Cleanroom_1,73.26,3.47,21.54,21.28,36.34
2023-09-24,Machine_9,Gallium Arsenide,Cleanroom_1,84.52,9.03,14.71,22.13,46.36
2023-10-22,Machine_8,Gallium Arsenide,Cleanroom_2,74.34,8.05,5.4,26.55,45.2
2023-01-30,Machine_2,Silicon Carbide,Cleanroom_4,80.41,7.72,9.79,25.11,36.52
2023-06-12,Machine_16,Germanium,Cleanroom_2,93.34,2.02,13.15,28.69,41.57
2024-02-29,Machine_16,Silicon,Cleanroom_1,97.81,2.53,7.66,26.07,41.13
2024-10-20,Machine_10,Germanium,Cleanroom_1,94.77,4.03,19.14,20.94,41.39
2023-03-04,Machine_18,Germanium,Cleanroom_2,86.82,9.68,14.88,28.98,36.4
2024-02-12,Machine_11,Germanium,Cleanroom_2,98.68,1.45,12.37,21.33,34.16
2023-03-14,Machine_16,Silicon,Cleanroom_2,99.01,9.31,17.72,25.09,37.91
2024-01-17,Machine_10,Germanium,Cleanroom_1,92.58,9.82,11.15,28.72,38.05
2024-08-07,Machine_3,Gallium Arsenide,Cleanroom_1,96.91,5.79,20.32,20.54,42.33
2024-10-13,Machine_11,Germanium,Cleanroom_3,82.91,5.58,20.95,24.39,30.19
2023-06-29,Machine_6,Silicon,Cleanroom_1,84.55,3.14,12.47,26.33,31.94
2024-08-26,Machine_11,Silicon,Cleanroom_1,98.12,6.59,23.24,29.94,38.5
2023-06-22,Machine_3,Silicon Carbide,Cleanroom_4,71.58,3.39,5.36,25.93,33.75
2023-06-21,Machine_11,Silicon,Cleanroom_4,95.67,6.49,15.36,20.07,40.66
2024-07-20,Machine_17,Silicon,Cleanroom_4,81.9,4.37,2.82,26.04,34.35
2023-06-20,Machine_4,Germanium,Cleanroom_4,95.12,7.03,22.98,23.11,31.23
2023-08-28,Machine_1,Silicon,Cleanroom_4,88.62,1.35,16.68,24.92,39.47
2024-09-13,Machine_4,Silicon,Cleanroom_3,71.75,6.72,6.5,28.12,39.19
2024-09-05,Machine_7,Germanium,Cleanroom_2,76.77,5.81,17.44,28.02,43.79
2024-01-19,Machine_18,Gallium Arsenide,Cleanroom_2,93.73,7.19,18.55,28.68,45.48
2024-06-20,Machine_5,Silicon Carbide,Cleanroom_1,86.87,8.9,1.05,28.93,46.37
2024-03-14,Machine_8,Silicon Carbide,Cleanroom_4,93.83,9.59,21.14,27.25,36.71
2024-12-10,Machine_1,Gallium Arsenide,Cleanroom_4,87.49,4.2,15.14,24.35,36.5
2024-09-18,Machine_1,Germanium,Cleanroom_2,71.69,7.06,18.96,25.92,35.24
2023-03-24,Machine_1,Silicon,Cleanroom_4,86.7,9.02,7.65,23.61,49.09
2023-09-15,Machine_12,Germanium,Cleanroom_2,71.8,3.39,12.36,26.95,48.17
2024-08-05,Machine_19,Germanium,Cleanroom_2,97.2,0.8,13.71,20.3,32.5
2024-01-07,Machine_16,Germanium,Cleanroom_3,96.04,6.89,6.85,25.9,32.71
2023-05-07,Machine_6,Gallium Arsenide,Cleanroom_1,75.5,5.87,5.48,26.59,30.86
2024-08-24,Machine_14,Silicon,Cleanroom_1,82.23,0.58,9.1,20.67,45.91
2024-03-16,Machine_11,Silicon,Cleanroom_3,94.13,4.36,18.79,26.88,48.99
2023-08-10,Machine_11,Silicon Carbide,Cleanroom_3,81.4,7.77,6.96,23.46,40.38
2023-03-17,Machine_1,Germanium,Cleanroom_4,74.89,9.72,16.12,25.11,48.75
2023-01-02,Machine_2,Silicon Carbide,Cleanroom_4,85.29,6.42,17.11,21.4,40.91
2024-09-18,Machine_19,Germanium,Cleanroom_2,94.68,4.07,9.34,28.71,39.44
2024-10-28,Machine_19,Silicon,Cleanroom_2,89.12,6.68,16.0,25.89,41.88
2023-05-13,Machine_5,Gallium Arsenide,Cleanroom_4,93.05,9.51,9.41,24.52,34.96
2023-10-23,Machine_13,Gallium Arsenide,Cleanroom_2,73.67,5.24,19.2,29.0,38.55
2023-10-14,Machine_20,Silicon Carbide,Cleanroom_4,81.84,0.8,8.01,25.66,41.08
2024-11-16,Machine_18,Silicon Carbide,Cleanroom_4,83.44,7.15,21.18,23.96,43.89
2023-08-13,Machine_10,Silicon Carbide,Cleanroom_1,97.26,6.21,0.81,20.43,35.28
2023-08-13,Machine_3,Silicon Carbide,Cleanroom_1,86.14,6.35,7.75,26.76,49.9
2024-06-04,Machine_2,Gallium Arsenide,Cleanroom_1,80.47,8.5,16.8,24.47,49.32
2023-10-10,Machine_18,Gallium Arsenide,Cleanroom_3,90.5,6.05,8.92,20.11,48.73
2023-01-04,Machine_9,Gallium Arsenide,Cleanroom_2,84.05,1.57,18.06,28.72,37.38
2024-09-08,Machine_19,Germanium,Cleanroom_2,87.53,2.84,7.87,29.17,30.45
2024-03-28,Machine_12,Gallium Arsenide,Cleanroom_4,91.33,0.27,5.35,25.28,45.99
2024-03-11,Machine_12,Gallium Arsenide,Cleanroom_1,95.22,5.49,22.62,21.03,33.55
2023-01-18,Machine_11,Gallium Arsenide,Cleanroom_4,90.33,2.62,22.37,24.67,36.69
2023-10-23,Machine_10,Silicon Carbide,Cleanroom_2,75.48,0.82,18.92,24.5,30.44
2024-12-27,Machine_9,Germanium,Cleanroom_3,72.46,6.14,2.73,23.19,35.37
2024-11-21,Machine_16,Silicon Carbide,Cleanroom_2,80.21,5.73,3.55,21.0,49.52
2023-09-21,Machine_20,Germanium,Cleanroom_3,87.89,2.07,21.73,24.99,48.44
2024-06-02,Machine_15,Silicon,Cleanroom_2,85.19,9.48,18.94,25.55,38.84
2024-03-02,Machine_2,Silicon,Cleanroom_3,80.03,7.41,22.36,29.42,41.7
2023-12-26,Machine_9,Silicon,Cleanroom_2,77.58,1.64,2.64,26.28,42.2
2023-05-19,Machine_19,Silicon Carbide,Cleanroom_2,70.57,4.96,17.88,20.89,46.56
2024-03-19,Machine_2,Germanium,Cleanroom_2,77.37,4.59,5.63,21.95,35.09
2023-06-28,Machine_9,Silicon,Cleanroom_4,73.82,2.16,9.53,23.23,46.79
2024-09-01,Machine_17,Gallium Arsenide,Cleanroom_2,78.17,1.8,16.08,22.79,36.25
2023-11-13,Machine_19,Germanium,Cleanroom_3,91.63,9.47,3.86,27.28,49.68
2023-07-07,Machine_1,Silicon Carbide,Cleanroom_2,83.34,1.95,22.55,22.05,39.14
2024-04-21,Machine_9,Gallium Arsenide,Cleanroom_4,73.12,6.65,7.31,21.21,40.12
2023-06-22,Machine_8,Germanium,Cleanroom_2,74.24,6.32,21.13,26.67,32.91
2024-12-31,Machine_9,Silicon Carbide,Cleanroom_3,81.74,2.18,4.89,26.33,38.96
2024-08-19,Machine_7,Gallium Arsenide,Cleanroom_2,96.3,4.96,4.28,27.93,39.93
2024-03-17,Machine_5,Germanium,Cleanroom_1,82.58,3.05,21.22,28.93,35.06
2024-12-04,Machine_10,Silicon Carbide,Cleanroom_1,74.31,7.61,0.04,28.15,43.97
2023-09-07,Machine_12,Silicon,Cleanroom_1,83.82,0.59,4.75,23.58,38.6
2024-03-14,Machine_17,Silicon,Cleanroom_3,74.13,7.59,0.41,26.38,40.42
2024-08-22,Machine_14,Silicon,Cleanroom_1,71.49,6.76,11.45,21.22,41.05
2024-08-22,Machine_4,Gallium Arsenide,Cleanroom_2,79.51,8.95,1.14,29.68,38.65
2023-05-10,Machine_12,Germanium,Cleanroom_3,97.18,2.6,17.2,23.98,31.63
2023-07-27,Machine_19,Silicon Carbide,Cleanroom_2,78.3,0.12,3.1,20.45,45.72
2024-06-30,Machine_2,Gallium Arsenide,Cleanroom_2,81.38,4.39,4.42,27.0,46.1
2024-07-12,Machine_14,Silicon,Cleanroom_4,88.92,8.21,9.77,29.48,41.82
2024-11-30,Machine_13,Silicon,Cleanroom_3,96.03,8.9,20.8,25.73,44.85
2024-12-14,Machine_8,Silicon,Cleanroom_4,71.09,9.51,10.2,24.41,33.17
2024-03-13,Machine_15,Silicon,Cleanroom_1,71.26,3.5,5.39,24.01,41.23
2024-10-29,Machine_1,Germanium,Cleanroom_3,72.68,5.55,11.35,28.25,45.37
2023-08-22,Machine_20,Germanium,Cleanroom_2,85.36,6.64,8.57,22.58,47.64
2024-07-29,Machine_7,Gallium Arsenide,Cleanroom_1,80.27,5.91,0.16,20.45,38.54
2024-07-30,Machine_12,Germanium,Cleanroom_2,91.27,5.68,22.11,22.29,36.95
2024-10-11,Machine_7,Germanium,Cleanroom_4,95.29,2.53,8.22,29.48,31.52
2023-01-14,Machine_3,Silicon Carbide,Cleanroom_4,84.64,0.13,6.51,22.9,44.1
2023-09-09,Machine_20,Gallium Arsenide,Cleanroom_4,72.26,8.54,14.86,25.9,47.99
2023-01-19,Machine_17,Silicon Carbide,Cleanroom_2,75.71,3.5,16.65,20.36,46.43
2024-06-02,Machine_7,Silicon,Cleanroom_1,93.36,8.01,12.71,23.86,34.61
2024-04-06,Machine_18,Germanium,Cleanroom_4,92.85,4.71,13.64,22.96,32.81
2023-08-18,Machine_17,Gallium Arsenide,Cleanroom_3,99.98,4.36,8.18,25.68,34.16
2023-11-01,Machine_1,Gallium Arsenide,Cleanroom_1,81.13,1.23,0.69,22.49,32.2
2024-02-08,Machine_2,Silicon Carbide,Cleanroom_2,86.84,2.05,20.89,26.53,49.77
2023-08-20,Machine_18,Silicon,Cleanroom_1,85.02,8.84,12.13,21.23,43.16
2024-09-19,Machine_12,Gallium Arsenide,Cleanroom_2,76.63,6.33,22.95,22.47,48.04
2023-12-04,Machine_5,Silicon,Cleanroom_1,70.96,5.46,10.88,27.23,37.82
2023-05-16,Machine_20,Germanium,Cleanroom_1,89.34,4.33,17.84,24.32,35.19
2023-04-26,Machine_9,Silicon,Cleanroom_3,98.98,9.97,11.78,25.25,34.67
2024-08-08,Machine_13,Silicon,Cleanroom_3,76.6,1.59,1.78,21.74,39.33
2024-09-07,Machine_20,Silicon,Cleanroom_3,85.43,7.53,4.34,21.56,36.57
2024-08-17,Machine_5,Silicon Carbide,Cleanroom_3,82.45,7.43,11.98,28.59,33.56
2024-08-30,Machine_13,Germanium,Cleanroom_2,80.74,2.24,17.0,24.92,44.31
2023-02-27,Machine_3,Silicon,Cleanroom_1,87.77,6.03,23.96,24.79,36.45
2024-01-31,Machine_15,Germanium,Cleanroom_2,85.75,1.37,23.08,24.01,42.03
2023-11-26,Machine_18,Germanium,Cleanroom_4,93.02,5.91,1.22,28.41,30.32
2023-12-17,Machine_8,Silicon,Cleanroom_1,70.36,9.62,2.47,22.13,40.06
2023-03-01,Machine_4,Silicon,Cleanroom_3,91.53,1.52,15.96,23.08,44.58
2024-06-10,Machine_15,Silicon,Cleanroom_2,86.38,1.75,19.35,26.81,31.54
2023-12-12,Machine_6,Germanium,Cleanroom_1,91.84,6.53,19.72,20.58,36.48
2024-05-30,Machine_7,Gallium Arsenide,Cleanroom_2,86.46,5.99,0.74,27.34,44.13
2024-03-29,Machine_8,Silicon Carbide,Cleanroom_1,93.23,8.94,12.95,21.72,32.2
2023-10-24,Machine_12,Silicon Carbide,Cleanroom_3,86.11,2.63,18.01,21.82,43.27
2024-07-18,Machine_13,Silicon,Cleanroom_2,99.36,7.16,11.41,28.28,31.04
2024-01-13,Machine_3,Silicon,Cleanroom_4,93.43,6.53,8.4,25.43,32.4
2024-07-05,Machine_12,Silicon,Cleanroom_3,77.14,3.14,23.53,21.61,33.66
2024-05-17,Machine_16,Silicon,Cleanroom_4,81.88,3.01,14.74,29.74,37.12
2024-04-06,Machine_17,Silicon Carbide,Cleanroom_4,98.44,3.44,1.77,24.46,36.93
2024-05-24,Machine_4,Silicon Carbide,Cleanroom_2,79.78,8.36,13.66,21.8,33.81
2024-09-12,Machine_2,Silicon,Cleanroom_1,97.18,8.0,14.44,25.02,33.88
2023-10-13,Machine_9,Silicon,Cleanroom_1,94.93,2.83,2.53,21.79,36.5
2023-04-22,Machine_19,Germanium,Cleanroom_3,85.62,4.64,13.29,21.28,34.33
2023-06-02,Machine_8,Silicon Carbide,Cleanroom_2,98.79,4.98,23.53,24.43,48.34
2024-01-28,Machine_20,Silicon,Cleanroom_4,84.17,9.07,5.14,23.38,48.33
2023-11-09,Machine_9,Germanium,Cleanroom_2,95.48,4.89,22.49,22.46,38.07
2024-03-27,Machine_17,Silicon,Cleanroom_1,87.19,0.63,13.39,21.68,42.78
2024-11-23,Machine_13,Gallium Arsenide,Cleanroom_2,91.02,2.34,1.72,24.25,49.89
2023-05-19,Machine_17,Silicon,Cleanroom_2,94.4,2.52,9.43,20.55,39.31
2024-06-06,Machine_15,Silicon Carbide,Cleanroom_1,85.04,5.52,21.58,22.09,30.59
2023-12-26,Machine_10,Silicon Carbide,Cleanroom_3,88.37,8.71,11.57,26.85,40.72
2023-07-26,Machine_4,Germanium,Cleanroom_3,95.24,7.48,16.67,24.88,36.11
2023-02-20,Machine_17,Germanium,Cleanroom_3,98.81,3.03,5.06,20.73,45.49
2023-12-16,Machine_3,Germanium,Cleanroom_3,87.21,8.03,1.27,28.41,48.19
2023-07-20,Machine_15,Silicon Carbide,Cleanroom_1,70.94,8.88,13.7,23.36,42.42
2023-08-29,Machine_7,Silicon,Cleanroom_3,80.99,8.78,3.28,26.46,48.9
2023-09-06,Machine_12,Silicon,Cleanroom_1,85.92,7.16,7.7,29.96,40.51
2024-06-11,Machine_5,Silicon Carbide,Cleanroom_1,86.51,4.57,0.1,27.16,34.86
2023-12-31,Machine_18,Silicon,Cleanroom_1,76.34,5.98,4.96,25.46,42.12
2024-12-19,Machine_8,Silicon Carbide,Cleanroom_3,96.97,7.88,11.4,24.52,46.63
2024-12-12,Machine_16,Gallium Arsenide,Cleanroom_2,73.46,4.94,9.15,28.71,39.21
2023-04-13,Machine_3,Silicon,Cleanroom_3,77.52,3.5,0.46,23.99,40.75
2023-01-24,Machine_10,Germanium,Cleanroom_4,99.66,0.39,12.07,29.89,36.07
2023-10-04,Machine_12,Silicon,Cleanroom_2,87.71,7.68,8.29,23.69,32.98
2023-03-15,Machine_6,Silicon,Cleanroom_1,95.66,0.56,0.51,20.03,44.91
2024-12-27,Machine_18,Germanium,Cleanroom_4,99.54,7.2,1.11,21.07,46.22
2023-11-12,Machine_20,Silicon Carbide,Cleanroom_1,80.9,4.17,18.16,28.75,36.02
2023-01-17,Machine_14,Gallium Arsenide,Cleanroom_2,91.17,6.61,16.85,25.14,36.09
2024-04-20,Machine_12,Silicon Carbide,Cleanroom_3,78.57,2.92,1.8,22.88,32.91
2024-06-28,Machine_15,Silicon Carbide,Cleanroom_2,84.36,6.49,5.52,27.5,39.83
2023-01-16,Machine_6,Gallium Arsenide,Cleanroom_3,89.73,1.86,6.25,21.27,34.73
2023-12-28,Machine_15,Silicon Carbide,Cleanroom_4,84.58,4.63,17.17,29.47,48.14
2023-06-13,Machine_10,Silicon Carbide,Cleanroom_2,99.04,7.59,0.18,25.8,46.1
2023-05-11,Machine_10,Gallium Arsenide,Cleanroom_1,85.73,8.51,6.36,20.66,41.64
2023-08-05,Machine_13,Gallium Arsenide,Cleanroom_3,90.88,2.89,20.28,20.34,41.17
2023-11-10,Machine_1,Silicon Carbide,Cleanroom_2,89.85,5.22,10.33,28.96,31.54
2023-07-12,Machine_6,Silicon,Cleanroom_2,74.3,2.79,17.78,21.45,40.54
2023-04-08,Machine_13,Silicon Carbide,Cleanroom_4,92.13,5.47,13.65,29.41,42.03
2024-09-17,Machine_14,Silicon,Cleanroom_4,88.38,4.97,21.79,29.35,49.52
2024-07-09,Machine_17,Silicon,Cleanroom_2,94.87,5.45,23.28,25.76,41.33
2023-08-16,Machine_5,Silicon Carbide,Cleanroom_1,98.78,5.77,19.57,29.6,34.49
2024-03-09,Machine_17,Silicon Carbide,Cleanroom_3,77.99,4.13,23.87,24.99,40.01
2023-04-20,Machine_14,Germanium,Cleanroom_3,83.16,9.89,14.56,24.59,30.85
2023-03-20,Machine_7,Silicon Carbide,Cleanroom_4,88.96,8.55,6.0,22.84,36.88
2023-04-18,Machine_16,Germanium,Cleanroom_3,98.96,3.65,10.11,29.71,44.7
2024-01-30,Machine_14,Germanium,Cleanroom_1,83.86,0.58,1.58,22.42,31.83
2023-10-21,Machine_8,Silicon Carbide,Cleanroom_1,96.73,4.99,9.11,20.2,49.47
2024-10-27,Machine_13,Gallium Arsenide,Cleanroom_3,80.24,4.19,15.22,22.75,42.21
2023-08-08,Machine_15,Gallium Arsenide,Cleanroom_2,92.24,0.5,11.07,28.98,49.99
2023-11-26,Machine_16,Gallium Arsenide,Cleanroom_3,82.37,3.45,22.35,25.01,48.97
2023-01-14,Machine_18,Silicon Carbide,Cleanroom_4,90.01,1.25,6.99,29.63,30.37
2024-04-26,Machine_8,Silicon,Cleanroom_2,81.55,5.25,18.63,29.13,32.14
2023-01-12,Machine_19,Silicon Carbide,Cleanroom_4,84.38,1.67,16.37,24.17,47.63
2024-04-20,Machine_13,Germanium,Cleanroom_1,94.89,8.5,18.72,22.13,30.66
2023-05-05,Machine_13,Gallium Arsenide,Cleanroom_4,71.7,9.32,9.28,24.88,40.49
2024-07-06,Machine_3,Gallium Arsenide,Cleanroom_3,79.0,3.74,6.01,26.19,43.29
2023-09-27,Machine_14,Germanium,Cleanroom_1,74.2,0.23,20.65,29.05,35.4
2024-04-26,Machine_2,Silicon,Cleanroom_1,86.17,5.91,16.9,25.36,49.38
2023-09-11,Machine_16,Silicon,Cleanroom_1,90.24,2.57,17.5,26.15,37.75
2024-12-06,Machine_1,Silicon,Cleanroom_4,99.77,1.5,5.53,24.68,30.35
2023-02-17,Machine_18,Silicon Carbide,Cleanroom_1,72.28,3.51,4.22,29.28,40.49
2024-01-04,Machine_6,Germanium,Cleanroom_4,87.98,1.17,17.45,28.05,44.07
2023-10-19,Machine_18,Silicon Carbide,Cleanroom_1,87.76,4.18,13.43,21.1,44.39
2023-05-07,Machine_18,Silicon,Cleanroom_2,91.49,8.92,12.2,22.28,33.5
2024-10-27,Machine_15,Silicon,Cleanroom_1,71.4,1.1,6.16,21.4,30.12
2024-06-12,Machine_11,Silicon,Cleanroom_1,71.42,0.99,22.69,24.49,39.34
2023-02-26,Machine_17,Gallium Arsenide,Cleanroom_2,74.92,5.56,17.92,22.61,40.86
2023-02-19,Machine_17,Silicon,Cleanroom_3,90.01,9.39,16.59,29.73,43.61
2023-04-11,Machine_17,Germanium,Cleanroom_4,87.77,5.69,12.69,25.13,39.8
2024-04-30,Machine_18,Silicon Carbide,Cleanroom_1,72.11,9.03,19.81,28.32,39.24
2024-08-11,Machine_14,Gallium Arsenide,Cleanroom_4,99.49,9.94,22.02,20.76,41.82
2023-11-29,Machine_19,Germanium,Cleanroom_4,92.81,4.66,5.64,24.15,34.18
2023-09-04,Machine_19,Silicon Carbide,Cleanroom_1,80.0,1.26,6.03,29.42,37.9
2023-11-26,Machine_17,Silicon,Cleanroom_3,90.58,6.65,8.68,29.83,38.24
2024-12-18,Machine_7,Silicon Carbide,Cleanroom_3,70.88,0.28,11.27,26.69,42.94
2023-07-23,Machine_7,Silicon,Cleanroom_2,97.92,6.27,1.86,21.72,47.16
2024-11-07,Machine_11,Silicon Carbide,Cleanroom_3,75.33,0.12,14.06,25.4,44.95
2024-07-15,Machine_2,Silicon,Cleanroom_2,77.24,8.97,7.72,20.8,39.79
2023-05-20,Machine_19,Silicon Carbide,Cleanroom_4,81.9,6.1,12.93,29.32,30.4
2024-12-26,Machine_15,Silicon Carbide,Cleanroom_3,77.75,7.07,9.32,25.41,46.57
2024-01-23,Machine_3,Silicon,Cleanroom_4,85.27,0.75,19.15,22.28,38.16
2024-04-07,Machine_15,Silicon Carbide,Cleanroom_4,98.83,5.26,5.26,24.51,40.01
2023-12-20,Machine_18,Gallium Arsenide,Cleanroom_4,91.28,0.53,21.44,28.91,31.84
2023-12-09,Machine_8,Germanium,Cleanroom_4,88.71,5.26,8.64,28.31,47.39
2024-05-21,Machine_19,Gallium Arsenide,Cleanroom_4,81.79,4.58,3.19,25.08,31.75
2023-09-29,Machine_19,Silicon Carbide,Cleanroom_4,76.61,3.8,22.34,28.46,46.88
2023-03-03,Machine_9,Silicon,Cleanroom_3,95.09,4.26,23.87,29.3,40.14
2023-08-06,Machine_6,Gallium Arsenide,Cleanroom_2,78.05,3.53,21.17,23.42,39.36
2024-12-22,Machine_16,Silicon,Cleanroom_4,84.49,3.46,18.07,28.09,37.62
2024-01-23,Machine_11,Silicon Carbide,Cleanroom_4,91.78,9.17,4.92,25.78,35.34
2024-07-15,Machine_6,Germanium,Cleanroom_1,77.3,1.69,21.08,23.17,49.75
2023-10-17,Machine_12,Gallium Arsenide,Cleanroom_2,86.78,5.85,15.51,24.17,36.38
2024-07-26,Machine_5,Germanium,Cleanroom_2,77.43,3.63,12.92,28.7,48.16
2023-08-15,Machine_19,Silicon,Cleanroom_4,81.37,0.75,20.22,27.9,40.6
2023-12-11,Machine_5,Germanium,Cleanroom_4,92.09,0.59,0.42,26.89,43.96
2024-09-17,Machine_16,Silicon Carbide,Cleanroom_1,78.95,7.92,23.55,28.13,47.66
2024-08-10,Machine_10,Silicon Carbide,Cleanroom_1,94.81,7.54,9.81,27.39,40.32
2023-01-11,Machine_18,Gallium Arsenide,Cleanroom_2,87.84,0.3,20.97,21.52,34.39
2023-06-30,Machine_9,Germanium,Cleanroom_1,98.76,9.59,1.7,23.53,38.5
2023-06-01,Machine_7,Germanium,Cleanroom_1,77.36,2.48,4.86,22.57,31.27
2024-02-19,Machine_12,Germanium,Cleanroom_2,88.2,7.13,21.68,20.09,48.96
2024-07-30,Machine_7,Germanium,Cleanroom_2,90.89,4.71,13.2,26.71,36.24
2023-10-20,Machine_2,Gallium Arsenide,Cleanroom_1,85.83,0.78,17.25,27.24,43.37
2024-02-12,Machine_7,Gallium Arsenide,Cleanroom_2,93.38,8.46,13.47,25.09,44.65
2023-03-03,Machine_15,Silicon,Cleanroom_4,97.0,6.51,1.67,20.57,39.99
2023-06-07,Machine_20,Silicon Carbide,Cleanroom_4,87.75,8.49,15.6,28.72,34.94
2023-04-26,Machine_18,Germanium,Cleanroom_1,84.44,6.32,17.08,21.06,31.61
2024-07-15,Machine_1,Silicon,Cleanroom_3,83.89,3.75,15.16,26.54,37.79
2023-07-01,Machine_1,Silicon Carbide,Cleanroom_4,78.91,4.25,14.3,23.66,39.34
2023-06-05,Machine_9,Silicon Carbide,Cleanroom_3,95.2,9.53,9.69,22.41,39.45
2024-06-02,Machine_9,Silicon Carbide,Cleanroom_1,95.49,9.23,22.69,22.34,44.74
2023-10-20,Machine_5,Silicon Carbide,Cleanroom_2,93.38,0.48,18.16,25.32,46.17
2023-04-11,Machine_14,Germanium,Cleanroom_2,95.24,9.2,19.15,27.98,37.99
2024-05-20,Machine_18,Germanium,Cleanroom_4,94.1,6.79,12.03,24.58,31.37
2024-01-11,Machine_1,Silicon Carbide,Cleanroom_1,96.41,4.38,1.73,21.18,37.69
2023-07-30,Machine_9,Silicon Carbide,Cleanroom_2,91.56,3.72,3.63,27.57,34.96
2024-04-19,Machine_2,Gallium Arsenide,Cleanroom_1,96.17,3.04,15.68,23.67,46.27
2024-05-19,Machine_18,Silicon Carbide,Cleanroom_2,75.52,1.26,13.98,20.97,34.6
2024-07-02,Machine_12,Silicon,Cleanroom_4,79.1,0.19,15.09,25.54,37.24
2023-09-23,Machine_2,Silicon,Cleanroom_2,84.91,3.94,22.62,24.63,34.25
2023-03-26,Machine_3,Silicon,Cleanroom_4,97.65,0.4,4.07,25.14,43.45
2023-09-21,Machine_7,Germanium,Cleanroom_3,75.65,6.13,3.03,28.92,44.22
2024-06-08,Machine_13,Silicon Carbide,Cleanroom_2,89.4,8.35,14.44,25.98,46.19
2024-06-16,Machine_15,Germanium,Cleanroom_2,92.0,9.68,18.04,29.03,32.59
2023-02-09,Machine_7,Germanium,Cleanroom_1,81.34,4.72,12.2,24.77,31.25
2024-10-02,Machine_1,Gallium Arsenide,Cleanroom_3,86.52,7.94,8.49,28.0,33.01
2023-08-25,Machine_1,Germanium,Cleanroom_1,71.45,9.95,4.17,20.02,36.51
2023-02-28,Machine_20,Silicon,Cleanroom_1,99.62,8.74,15.44,21.94,32.28
2023-07-18,Machine_1,Silicon Carbide,Cleanroom_1,81.67,7.17,12.71,29.2,37.48
2024-08-18,Machine_6,Gallium Arsenide,Cleanroom_2,77.86,3.72,17.43,20.14,32.91
2024-08-26,Machine_20,Silicon,Cleanroom_4,70.28,3.68,9.7,28.96,41.3
2024-08-28,Machine_12,Silicon,Cleanroom_4,70.04,7.78,0.35,21.3,46.96
2023-12-15,Machine_7,Gallium Arsenide,Cleanroom_2,80.31,9.97,0.96,28.92,37.35
2024-10-01,Machine_3,Gallium Arsenide,Cleanroom_1,85.36,9.39,12.89,29.94,32.18
2023-08-19,Machine_8,Silicon,Cleanroom_3,84.93,7.01,0.92,28.71,39.57
2024-01-02,Machine_7,Silicon,Cleanroom_3,73.05,4.96,3.06,26.65,40.15
2023-10-24,Machine_2,Silicon,Cleanroom_3,78.02,4.47,23.9,28.97,37.36
2023-02-25,Machine_16,Silicon,Cleanroom_4,74.9,4.82,3.72,25.4,46.47
2024-09-02,Machine_4,Silicon Carbide,Cleanroom_2,90.34,5.52,12.18,23.94,41.29
2023-02-22,Machine_14,Silicon Carbide,Cleanroom_2,71.97,2.7,20.26,20.02,33.71
2023-09-12,Machine_7,Silicon,Cleanroom_4,95.35,8.11,3.81,27.02,34.31
2024-08-26,Machine_20,Silicon,Cleanroom_3,75.95,8.96,21.76,29.14,44.5
2023-09-14,Machine_1,Silicon Carbide,Cleanroom_2,86.51,1.85,10.51,21.7,44.09
2024-09-29,Machine_20,Silicon Carbide,Cleanroom_1,81.74,7.97,19.84,23.61,37.99
2024-03-13,Machine_7,Silicon,Cleanroom_2,92.36,4.57,11.04,21.29,35.23
2024-08-03,Machine_1,Silicon Carbide,Cleanroom_1,90.55,4.23,23.11,27.97,42.88
2024-02-09,Machine_15,Silicon,Cleanroom_2,77.2,6.36,15.58,21.35,47.62
2023-06-17,Machine_6,Gallium Arsenide,Cleanroom_1,78.17,9.11,9.16,22.3,33.07
2024-06-26,Machine_16,Germanium,Cleanroom_3,95.63,2.42,15.23,25.16,43.07
2023-10-30,Machine_18,Germanium,Cleanroom_2,92.25,4.2,13.62,23.16,41.13
2023-05-20,Machine_15,Gallium Arsenide,Cleanroom_4,77.48,4.95,20.95,25.6,30.25
2023-11-13,Machine_5,Silicon,Cleanroom_3,90.86,9.17,20.53,25.12,34.97
2023-02-16,Machine_13,Silicon Carbide,Cleanroom_2,87.99,7.19,5.26,21.67,43.07
2023-10-12,Machine_6,Silicon,Cleanroom_3,75.03,0.69,22.43,27.88,43.33
2023-06-29,Machine_3,Gallium Arsenide,Cleanroom_3,82.72,2.65,6.94,21.8,47.4
2024-04-25,Machine_18,Silicon,Cleanroom_1,71.89,9.77,15.5,20.04,49.28
2024-01-12,Machine_19,Silicon Carbide,Cleanroom_3,75.32,1.36,13.16,24.55,39.1
2023-04-05,Machine_9,Silicon,Cleanroom_2,96.19,8.56,5.94,20.98,40.44
2024-04-06,Machine_13,Silicon,Cleanroom_3,70.43,2.89,17.82,28.03,46.84
2023-02-07,Machine_19,Gallium Arsenide,Cleanroom_2,79.72,1.14,3.66,22.33,30.09
2024-06-22,Machine_14,Silicon,Cleanroom_4,71.3,2.87,22.46,21.72,32.82
