date,machine_id,material_type,environment,production_yield,defect_rate,machine_downtime,temperature,humidity
2023-10-05,Machine_7,Silicon Carbide,Cleanroom_4,80.26,1.27,21.93,25.17,49.15
2024-02-22,Machine_13,Germanium,Cleanroom_1,82.92,2.72,16.66,24.08,41.12
2024-10-31,Machine_19,Gallium Arsenide,Cleanroom_3,71.46,9.18,6.47,29.69,40.57
2024-03-09,Machine_13,Gallium Arsenide,Cleanroom_3,75.12,1.7,22.66,28.34,39.5
2024-05-09,Machine_19,Germanium,Cleanroom_1,98.65,4.09,16.75,20.87,46.07
2023-03-23,Machine_12,Silicon Carbide,Cleanroom_1,80.04,5.13,18.63,29.2,38.34
2023-08-26,Machine_8,Germanium,Cleanroom_2,72.7,9.52,16.67,21.06,35.79
2024-09-24,Machine_13,Silicon Carbide,Cleanroom_3,77.82,3.41,17.49,25.16,43.6
2023-12-09,Machine_1,Gallium Arsenide,Cleanroom_1,85.27,2.12,10.95,29.97,47.45
2023-05-15,Machine_4,Gallium Arsenide,Cleanroom_2,74.42,9.48,4.0,28.29,44.41
2023-05-20,Machine_20,Silicon Carbide,Cleanroom_3,86.73,6.02,21.62,24.17,34.56
2024-10-11,Machine_10,Silicon,Cleanroom_3,77.93,0.12,7.94,22.7,33.76
2024-09-02,Machine_17,Germanium,Cleanroom_2,71.34,9.35,17.61,24.54,40.58
2023-02-22,Machine_6,Germanium,Cleanroom_1,82.82,9.0,21.45,23.18,39.21
2024-07-02,Machine_3,Silicon,Cleanroom_2,95.56,3.43,14.12,29.87,41.81
2023-09-06,Machine_2,Germanium,Cleanroom_4,77.62,9.47,10.49,29.83,43.02
2024-05-11,Machine_2,Silicon,Cleanroom_3,77.29,1.34,0.94,23.73,33.93
2023-08-19,Machine_1,Silicon,Cleanroom_4,71.25,8.92,3.36,24.05,33.94
2024-01-30,Machine_17,Silicon,Cleanroom_4,96.36,9.3,16.46,26.91,34.79
2023-02-05,Machine_12,Gallium Arsenide,Cleanroom_1,75.89,6.91,14.28,28.18,33.41
2023-09-19,Machine_12,Silicon,Cleanroom_1,98.61,6.45,18.26,22.28,42.05
2024-01-12,Machine_18,Silicon Carbide,Cleanroom_4,89.46,6.26,15.23,28.95,48.25
2024-06-21,Machine_11,Germanium,Cleanroom_4,74.57,9.66,23.09,20.95,44.26
2023-09-11,Machine_1,Germanium,Cleanroom_3,86.39,9.64,3.47,25.41,47.11
2024-03-29,Machine_19,Silicon,Cleanroom_2,73.32,1.52,20.25,21.23,30.18
2024-03-02,Machine_10,Germanium,Cleanroom_4,86.01,6.24,3.69,20.29,31.55
2024-02-02,Machine_15,Gallium Arsenide,Cleanroom_3,79.52,1.3,15.71,21.23,30.26
2024-08-14,Machine_7,Gallium Arsenide,Cleanroom_4,74.4,2.83,16.03,29.14,35.48
2024-03-12,Machine_16,Silicon Carbide,Cleanroom_2,79.9,9.89,9.17,28.49,33.93
2023-05-04,Machine_1,Silicon Carbide,Cleanroom_4,86.41,4.44,8.29,28.53,40.97
2024-10-31,Machine_3,Silicon,Cleanroom_1,83.72,3.95,21.0,27.08,41.14
2023-01-04,Machine_11,Germanium,Cleanroom_1,76.96,0.34,10.01,23.75,33.22
2024-12-14,Machine_10,Gallium Arsenide,Cleanroom_1,76.34,0.63,22.85,29.23,34.27
2024-12-20,Machine_8,Silicon Carbide,Cleanroom_4,74.65,4.3,22.41,26.07,35.22
2024-11-02,Machine_10,Silicon,Cleanroom_4,78.49,6.58,9.83,20.93,31.24
2024-09-05,Machine_18,Germanium,Cleanroom_4,95.97,5.99,18.96,23.86,42.11
2024-03-26,Machine_9,Silicon,Cleanroom_4,93.53,3.92,9.26,22.65,34.38
2023-01-11,Machine_1,Silicon,Cleanroom_4,95.89,3.17,2.97,21.58,49.38
2024-09-21,Machine_16,Silicon,Cleanroom_1,87.26,1.6,0.05,20.41,30.72
2023-11-24,Machine_5,Silicon Carbide,Cleanroom_1,93.61,9.23,19.78,21.66,33.11
2023-02-13,Machine_6,Germanium,Cleanroom_3,76.75,6.22,2.18,21.16,39.63
2023-02-07,Machine_2,Silicon Carbide,Cleanroom_3,73.1,9.21,8.24,24.24,47.82
2023-02-12,Machine_15,Gallium Arsenide,Cleanroom_4,72.41,9.78,12.52,20.42,35.3
2023-05-26,Machine_11,Germanium,Cleanroom_3,89.78,9.49,15.17,25.56,36.45
2023-04-08,Machine_4,Gallium Arsenide,Cleanroom_2,99.92,8.56,20.43,24.23,33.43
2024-08-27,Machine_10,Gallium Arsenide,Cleanroom_2,75.86,4.52,7.21,20.44,48.21
2024-12-15,Machine_13,Silicon,Cleanroom_1,85.14,6.42,17.29,28.55,33.76
2024-09-13,Machine_4,Silicon,Cleanroom_2,91.55,1.35,4.6,20.4,32.25
2024-09-07,Machine_8,Germanium,Cleanroom_3,91.92,1.73,19.33,22.89,45.21
2023-11-17,Machine_4,Germanium,Cleanroom_3,98.26,3.76,8.81,24.23,48.64
2024-07-18,Machine_19,Germanium,Cleanroom_1,86.53,7.16,8.16,26.95,40.16
2024-06-09,Machine_12,Silicon,Cleanroom_3,90.06,4.33,0.77,25.46,32.41
2024-12-03,Machine_15,Silicon Carbide,Cleanroom_4,87.41,6.08,18.51,22.38,35.18
2023-06-21,Machine_7,Germanium,Cleanroom_2,96.51,2.64,20.93,25.15,48.3
2024-02-14,Machine_12,Silicon,Cleanroom_3,92.46,9.42,6.49,27.67,46.36
2024-06-27,Machine_1,Silicon,Cleanroom_2,91.36,7.56,20.29,22.22,47.78
2024-01-18,Machine_16,Silicon Carbide,Cleanroom_3,76.29,1.79,12.98,20.44,37.34
2023-11-12,Machine_2,Silicon Carbide,Cleanroom_1,79.15,2.05,2.14,20.19,30.55
2023-05-09,Machine_8,Gallium Arsenide,Cleanroom_1,97.42,2.75,17.54,28.3,49.41
2024-05-19,Machine_1,Silicon,Cleanroom_1,92.83,2.33,2.27,29.36,38.41
2023-08-10,Machine_11,Germanium,Cleanroom_4,73.18,1.22,11.78,24.34,37.48
2024-11-12,Machine_11,Silicon Carbide,Cleanroom_1,70.2,3.39,18.79,20.88,43.03
2024-09-22,Machine_17,Silicon,Cleanroom_2,84.54,8.28,5.73,28.47,47.31
2024-11-10,Machine_10,Germanium,Cleanroom_1,96.16,2.63,5.44,28.91,32.08
2024-10-03,Machine_7,Silicon Carbide,Cleanroom_3,86.61,8.93,16.17,25.28,39.6
2023-08-09,Machine_1,Silicon,Cleanroom_2,87.08,7.83,20.84,28.72,40.98
2024-11-20,Machine_8,Silicon,Cleanroom_2,97.8,2.66,18.51,26.58,49.81
2023-03-01,Machine_5,Silicon,Cleanroom_2,82.54,3.06,20.66,20.95,47.05
2024-03-13,Machine_19,Gallium Arsenide,Cleanroom_1,82.73,1.85,9.37,22.51,39.05
2023-08-12,Machine_9,Silicon,Cleanroom_4,91.71,6.13,6.93,26.57,47.56
2023-06-20,Machine_5,Germanium,Cleanroom_1,87.14,0.59,13.15,23.36,35.63
2023-06-06,Machine_15,Germanium,Cleanroom_4,98.51,0.69,7.26,20.98,45.01
2023-10-09,Machine_19,Silicon Carbide,Cleanroom_1,98.2,4.04,12.01,23.94,49.41
2023-06-27,Machine_12,Germanium,Cleanroom_3,79.07,6.92,6.89,23.93,49.63
2023-05-03,Machine_19,Silicon Carbide,Cleanroom_2,84.63,3.97,5.6,24.59,39.89
2024-03-19,Machine_11,Germanium,Cleanroom_4,81.39,9.89,16.19,23.69,47.57
2024-11-09,Machine_11,Gallium Arsenide,Cleanroom_4,89.54,0.38,7.76,23.74,42.9
2024-02-28,Machine_16,Germanium,Cleanroom_4,89.24,0.3,10.43,29.09,31.33
2024-03-03,Machine_4,Silicon Carbide,Cleanroom_3,93.77,0.9,9.08,27.88,40.37
2023-12-25,Machine_8,Germanium,Cleanroom_4,72.2,3.04,14.75,21.68,46.86
2023-11-17,Machine_8,Silicon,Cleanroom_2,89.22,9.47,22.74,28.87,32.81
2024-11-21,Machine_16,Gallium Arsenide,Cleanroom_3,87.93,8.52,6.93,23.4,43.37
2023-11-15,Machine_14,Germanium,Cleanroom_4,73.86,7.51,8.18,21.12,48.62
2023-02-07,Machine_11,Silicon Carbide,Cleanroom_3,99.44,0.63,5.13,26.1,31.83
2023-10-05,Machine_3,Gallium Arsenide,Cleanroom_1,73.67,8.17,5.24,26.69,47.74
2024-12-11,Machine_10,Silicon,Cleanroom_3,77.57,9.45,0.52,20.14,34.36
2023-09-01,Machine_20,Silicon,Cleanroom_2,79.66,2.15,12.9,26.42,44.64
2023-03-30,Machine_17,Silicon,Cleanroom_1,73.09,1.58,4.8,25.28,36.94
2024-08-04,Machine_3,Silicon,Cleanroom_3,84.06,6.33,20.39,23.86,39.86
2024-11-11,Machine_19,Gallium Arsenide,Cleanroom_4,75.15,7.37,7.15,24.74,47.95
2024-10-30,Machine_8,Silicon Carbide,Cleanroom_2,75.19,3.96,4.09,29.77,33.99
2023-01-09,Machine_9,Silicon,Cleanroom_4,85.22,7.1,7.67,24.56,47.57
2023-04-28,Machine_18,Silicon,Cleanroom_2,70.79,2.47,12.48,26.78,49.24
2023-07-03,Machine_9,Gallium Arsenide,Cleanroom_4,71.29,7.46,16.85,21.4,32.98
2024-03-12,Machine_3,Silicon Carbide,Cleanroom_1,89.27,6.26,22.08,20.8,36.78
2024-06-18,Machine_2,Silicon,Cleanroom_3,71.5,1.87,12.96,26.84,35.92
2023-07-12,Machine_5,Gallium Arsenide,Cleanroom_2,93.95,7.36,10.25,24.45,30.53
2023-07-09,Machine_10,Silicon Carbide,Cleanroom_4,98.38,6.51,0.26,20.42,46.59
2024-12-15,Machine_7,Silicon,Cleanroom_3,71.11,5.93,22.31,25.11,47.77
2023-10-02,Machine_18,Germanium,Cleanroom_1,86.94,7.45,6.07,26.12,32.41
2024-10-28,Machine_10,Silicon Carbide,Cleanroom_2,93.58,3.4,12.16,26.95,31.21
2023-04-23,Machine_11,Silicon Carbide,Cleanroom_3,98.59,0.93,4.9,22.56,44.46
2023-01-21,Machine_10,Silicon,Cleanroom_2,70.69,3.05,22.62,23.18,46.82
2024-08-01,Machine_18,Silicon,Cleanroom_4,93.3,1.04,13.89,20.61,47.07
2023-10-25,Machine_1,Gallium Arsenide,Cleanroom_1,94.93,0.73,20.72,20.7,31.96
2024-11-28,Machine_15,Germanium,Cleanroom_3,78.25,3.59,22.03,21.92,34.85
2023-09-11,Machine_15,Germanium,Cleanroom_3,75.4,4.96,0.52,29.56,35.9
2024-01-06,Machine_3,Gallium Arsenide,Cleanroom_1,80.62,0.28,21.05,25.43,42.19
2024-07-26,Machine_11,Germanium,Cleanroom_3,98.31,3.43,2.82,28.82,37.56
2023-11-13,Machine_2,Gallium Arsenide,Cleanroom_2,87.13,8.19,11.51,23.06,37.98
2023-05-25,Machine_17,Germanium,Cleanroom_4,99.16,4.47,9.75,25.79,30.54
2024-10-11,Machine_5,Germanium,Cleanroom_2,83.92,1.17,19.66,25.98,42.37
2024-03-17,Machine_18,Silicon,Cleanroom_4,79.98,0.4,0.51,26.67,42.47
2023-03-08,Machine_19,Gallium Arsenide,Cleanroom_4,79.17,3.14,12.27,22.51,32.73
2023-04-18,Machine_1,Germanium,Cleanroom_1,96.35,9.18,13.51,22.47,43.86
2023-02-04,Machine_9,Gallium Arsenide,Cleanroom_2,83.7,0.96,13.25,20.84,44.61
2024-02-05,Machine_13,Silicon,Cleanroom_3,94.88,7.09,18.57,21.35,38.37
2023-09-18,Machine_2,Silicon Carbide,Cleanroom_3,94.13,1.58,7.22,22.27,35.81
2024-11-30,Machine_16,Gallium Arsenide,Cleanroom_2,74.47,9.48,5.0,26.37,40.07
2023-06-25,Machine_6,Germanium,Cleanroom_2,76.34,6.31,13.43,21.79,34.88
2023-03-13,Machine_9,Germanium,Cleanroom_4,90.29,0.21,11.43,22.05,32.2
2024-08-26,Machine_3,Germanium,Cleanroom_3,97.02,9.22,7.35,25.76,31.48
2023-06-23,Machine_12,Silicon Carbide,Cleanroom_3,93.97,6.06,8.58,29.29,30.3
2023-02-17,Machine_15,Gallium Arsenide,Cleanroom_3,97.33,2.15,9.02,22.71,40.25
2023-06-07,Machine_17,Gallium Arsenide,Cleanroom_4,89.34,1.27,1.37,28.12,37.62
2024-08-17,Machine_6,Silicon Carbide,Cleanroom_3,87.67,3.4,4.0,24.69,33.15
2024-10-27,Machine_2,Gallium Arsenide,Cleanroom_4,70.82,8.99,13.8,22.46,35.17
2024-09-08,Machine_12,Gallium Arsenide,Cleanroom_3,96.46,7.04,6.96,27.23,43.59
2024-01-05,Machine_7,Germanium,Cleanroom_1,72.62,0.83,12.96,29.72,33.73
2023-03-30,Machine_20,Germanium,Cleanroom_2,82.66,4.05,13.44,29.07,39.23
2024-11-28,Machine_1,Germanium,Cleanroom_1,74.08,6.37,23.2,25.2,32.43
2024-09-01,Machine_10,Silicon Carbide,Cleanroom_2,99.84,5.27,5.82,21.88,40.56
2024-12-27,Machine_16,Silicon,Cleanroom_3,97.04,7.15,18.12,28.54,33.18
2024-10-22,Machine_7,Silicon Carbide,Cleanroom_4,90.25,7.99,3.43,27.6,38.62
2024-09-03,Machine_13,Silicon,Cleanroom_3,70.42,3.7,23.95,26.66,47.76
2023-08-21,Machine_5,Silicon,Cleanroom_4,80.42,1.81,13.05,20.94,46.29
2023-05-18,Machine_7,Gallium Arsenide,Cleanroom_4,94.34,3.17,9.95,26.43,44.52
2024-09-24,Machine_13,Gallium Arsenide,Cleanroom_2,70.05,0.96,8.02,26.94,30.26
2024-05-18,Machine_13,Silicon,Cleanroom_1,83.36,1.52,2.41,24.81,46.82
2024-06-15,Machine_12,Silicon Carbide,Cleanroom_3,97.43,2.38,15.14,27.32,43.51
2024-11-11,Machine_19,Gallium Arsenide,Cleanroom_2,79.87,3.96,20.0,28.64,44.73
2024-10-23,Machine_1,Gallium Arsenide,Cleanroom_2,88.51,7.39,3.63,29.03,31.63
2023-08-31,Machine_1,Germanium,Cleanroom_3,75.77,7.64,5.22,28.3,46.37
2024-10-15,Machine_14,Germanium,Cleanroom_4,80.57,4.35,4.57,26.9,43.09
2024-10-20,Machine_15,Silicon,Cleanroom_2,70.33,4.07,21.86,25.86,35.15
2023-12-25,Machine_14,Gallium Arsenide,Cleanroom_3,89.99,9.24,0.46,27.89,49.47
2023-06-11,Machine_13,Gallium Arsenide,Cleanroom_3,91.23,3.07,3.67,25.43,43.14
2023-05-16,Machine_19,Silicon Carbide,Cleanroom_2,86.64,7.82,5.26,21.76,47.53
2023-07-21,Machine_15,Germanium,Cleanroom_4,98.14,3.57,19.98,22.86,41.03
2023-01-27,Machine_14,Silicon Carbide,Cleanroom_1,79.88,3.89,5.39,22.08,34.02
2023-01-11,Machine_15,Germanium,Cleanroom_1,86.27,6.54,20.06,20.82,37.87
2023-04-02,Machine_19,Silicon Carbide,Cleanroom_1,93.29,5.97,8.17,22.18,43.32
2024-02-01,Machine_19,Germanium,Cleanroom_2,82.89,5.23,1.44,23.98,30.17
2023-09-12,Machine_20,Silicon Carbide,Cleanroom_3,74.02,7.79,9.23,29.26,37.57
2023-11-14,Machine_10,Germanium,Cleanroom_3,99.13,4.92,23.63,28.64,30.75
2024-04-17,Machine_8,Silicon,Cleanroom_2,78.74,3.78,20.06,23.78,38.39
2023-12-07,Machine_5,Gallium Arsenide,Cleanroom_1,91.66,2.41,13.42,27.28,34.3
2023-07-29,Machine_7,Silicon,Cleanroom_2,96.49,4.7,10.36,24.14,39.38
2023-10-31,Machine_8,Germanium,Cleanroom_1,81.04,4.43,11.1,20.52,36.27
2023-02-14,Machine_1,Silicon Carbide,Cleanroom_3,77.37,4.47,16.94,29.38,45.93
2024-08-27,Machine_5,Germanium,Cleanroom_3,70.19,0.61,10.18,24.02,31.86
2024-02-09,Machine_20,Germanium,Cleanroom_3,84.86,7.88,18.64,22.57,30.72
2024-10-09,Machine_2,Silicon,Cleanroom_2,86.33,9.73,6.12,26.06,39.39
2024-11-06,Machine_9,Silicon Carbide,Cleanroom_2,76.31,4.59,10.77,27.08,36.04
2024-05-22,Machine_8,Silicon Carbide,Cleanroom_1,94.39,3.61,12.88,22.35,38.14
2023-11-28,Machine_18,Silicon,Cleanroom_2,87.39,2.32,2.66,29.81,42.87
2023-11-26,Machine_16,Silicon Carbide,Cleanroom_3,77.68,7.45,19.45,25.29,33.81
2024-01-03,Machine_5,Germanium,Cleanroom_4,82.59,1.58,5.64,26.99,39.07
2024-04-10,Machine_13,Gallium Arsenide,Cleanroom_2,93.29,7.58,12.27,20.09,30.5
2024-11-25,Machine_15,Silicon,Cleanroom_4,84.27,6.6,19.18,21.27,46.06
2023-01-30,Machine_13,Gallium Arsenide,Cleanroom_4,92.44,7.45,23.21,22.1,36.98
2023-09-25,Machine_5,Gallium Arsenide,Cleanroom_4,84.4,1.17,11.29,23.26,43.19
2024-01-31,Machine_12,Germanium,Cleanroom_2,82.37,3.49,11.69,24.75,32.62
2023-09-16,Machine_4,Gallium Arsenide,Cleanroom_3,77.57,2.08,23.41,29.12,44.01
2024-06-05,Machine_12,Germanium,Cleanroom_4,73.39,1.72,22.58,29.05,46.58
2024-07-27,Machine_4,Germanium,Cleanroom_4,87.28,0.99,18.96,29.3,45.94
2024-08-22,Machine_11,Silicon Carbide,Cleanroom_3,73.51,7.12,21.66,29.96,49.36
2023-08-29,Machine_10,Silicon Carbide,Cleanroom_2,70.3,9.42,6.49,29.05,37.65
2023-06-21,Machine_11,Silicon,Cleanroom_3,82.5,0.42,10.47,28.99,35.24
2023-10-05,Machine_6,Silicon,Cleanroom_1,74.8,3.43,11.35,26.21,46.82
2023-02-12,Machine_8,Silicon,Cleanroom_1,72.75,3.66,16.6,26.34,37.99
2024-11-23,Machine_17,Gallium Arsenide,Cleanroom_4,86.76,2.31,18.7,22.36,46.86
2023-12-25,Machine_7,Silicon,Cleanroom_2,77.46,7.7,20.1,26.41,41.72
2023-09-20,Machine_11,Germanium,Cleanroom_2,85.42,0.46,14.29,25.53,46.73
2023-10-05,Machine_19,Germanium,Cleanroom_2,75.72,2.76,7.11,26.55,46.49
2023-01-25,Machine_2,Germanium,Cleanroom_2,77.5,7.92,22.65,28.31,39.88
2023-03-12,Machine_17,Gallium Arsenide,Cleanroom_3,76.04,9.66,4.99,27.99,32.74
2024-01-09,Machine_13,Silicon Carbide,Cleanroom_1,74.61,3.01,17.43,21.88,42.54
2024-11-10,Machine_3,Gallium Arsenide,Cleanroom_1,80.07,7.37,2.42,26.84,35.83
2024-05-13,Machine_14,Gallium Arsenide,Cleanroom_1,96.99,0.19,16.75,28.02,33.1
2024-02-08,Machine_12,Germanium,Cleanroom_2,94.89,1.93,11.23,29.0,31.33
2023-07-08,Machine_12,Silicon Carbide,Cleanroom_2,73.68,3.84,11.57,21.55,40.76
2024-03-03,Machine_1,Germanium,Cleanroom_2,86.59,9.77,16.43,20.07,36.18
2023-02-20,Machine_4,Silicon,Cleanroom_4,76.13,0.54,1.78,24.3,30.35
2023-05-22,Machine_8,Silicon Carbide,Cleanroom_3,71.72,1.57,5.57,23.04,43.71
2024-06-26,Machine_6,Silicon Carbide,Cleanroom_3,77.46,0.11,22.68,29.28,40.42
2023-12-16,Machine_1,Germanium,Cleanroom_1,78.11,4.37,3.92,20.53,43.82
2024-09-26,Machine_4,Silicon,Cleanroom_2,74.73,7.07,21.93,21.3,35.18
2024-03-28,Machine_6,Gallium Arsenide,Cleanroom_2,75.38,7.5,9.17,27.8,34.26
2023-02-05,Machine_10,Silicon,Cleanroom_2,94.35,5.8,16.98,20.58,44.38
2023-12-19,Machine_9,Silicon Carbide,Cleanroom_1,76.53,6.46,11.98,22.82,40.27
2023-10-23,Machine_1,Silicon,Cleanroom_2,98.63,0.28,21.07,23.33,40.5
2024-07-28,Machine_10,Silicon Carbide,Cleanroom_2,96.15,6.48,19.87,21.09,37.39
2023-05-15,Machine_16,Gallium Arsenide,Cleanroom_3,96.89,3.85,20.18,29.78,42.38
2024-01-23,Machine_12,Silicon Carbide,Cleanroom_3,88.32,5.91,2.24,28.73,48.52
2024-09-12,Machine_7,Germanium,Cleanroom_1,94.76,9.16,13.11,24.24,30.79
2024-12-30,Machine_1,Germanium,Cleanroom_2,98.5,8.97,9.45,24.86,38.65
2024-09-21,Machine_19,Germanium,Cleanroom_2,74.46,6.87,16.22,27.4,48.5
2024-07-09,Machine_10,Silicon Carbide,Cleanroom_2,92.85,2.85,6.24,29.95,48.12
2024-01-25,Machine_2,Germanium,Cleanroom_1,73.99,3.05,9.3,29.95,47.02
2024-02-16,Machine_11,Germanium,Cleanroom_1,90.16,7.42,17.96,24.22,38.46
2024-04-11,Machine_13,Germanium,Cleanroom_3,92.28,8.73,8.05,22.55,37.36
2023-07-04,Machine_7,Gallium Arsenide,Cleanroom_3,70.22,8.34,6.07,20.56,37.29
2024-02-13,Machine_4,Silicon Carbide,Cleanroom_3,92.08,4.71,2.16,23.6,42.68
2024-06-22,Machine_18,Germanium,Cleanroom_2,96.52,0.92,10.96,21.89,48.93
2024-07-05,Machine_19,Silicon Carbide,Cleanroom_4,98.93,4.84,7.53,20.7,40.44
2023-01-13,Machine_19,Gallium Arsenide,Cleanroom_3,97.57,8.83,13.25,21.55,31.77
2024-07-06,Machine_13,Silicon Carbide,Cleanroom_2,81.66,7.52,4.99,22.37,41.94
2024-11-17,Machine_17,Silicon,Cleanroom_4,71.31,0.92,3.53,28.89,35.71
2024-11-13,Machine_18,Gallium Arsenide,Cleanroom_2,89.78,5.17,7.95,21.32,34.75
2023-03-14,Machine_17,Silicon Carbide,Cleanroom_4,99.48,5.61,13.93,22.86,31.32
2023-04-06,Machine_8,Silicon Carbide,Cleanroom_2,78.97,8.9,3.74,24.81,42.37
2024-06-17,Machine_20,Silicon,Cleanroom_1,78.95,7.24,22.25,29.88,35.62
2024-12-06,Machine_19,Silicon,Cleanroom_1,89.63,3.04,16.0,28.58,39.94
2024-01-25,Machine_15,Silicon,Cleanroom_4,83.19,4.44,0.86,25.26,46.86
2024-04-26,Machine_1,Silicon Carbide,Cleanroom_3,79.36,8.72,5.8,29.8,40.71
2023-09-19,Machine_2,Gallium Arsenide,Cleanroom_1,92.7,2.22,15.77,20.17,32.81
2024-07-14,Machine_18,Germanium,Cleanroom_4,84.84,2.63,17.69,22.0,45.48
2023-12-05,Machine_19,Silicon Carbide,Cleanroom_4,78.38,5.76,10.78,27.77,46.68
2024-07-20,Machine_13,Germanium,Cleanroom_1,88.61,0.19,7.37,22.61,40.12
2023-11-04,Machine_10,Germanium,Cleanroom_2,89.47,6.13,10.34,20.94,34.95
2023-05-21,Machine_15,Germanium,Cleanroom_2,89.46,1.96,23.97,25.31,40.3
2023-04-20,Machine_13,Germanium,Cleanroom_1,87.51,6.26,15.16,20.75,44.35
2023-08-05,Machine_18,Silicon,Cleanroom_4,94.29,5.11,23.88,25.3,45.91
2024-09-14,Machine_9,Germanium,Cleanroom_2,81.58,8.47,3.86,21.83,34.4
2023-09-09,Machine_4,Silicon Carbide,Cleanroom_3,73.51,8.17,10.23,27.59,33.28
2023-04-20,Machine_17,Silicon,Cleanroom_3,88.36,1.27,2.53,28.96,39.01
2023-04-02,Machine_13,Gallium Arsenide,Cleanroom_2,99.0,4.87,8.21,24.17,36.95
2023-06-16,Machine_10,Silicon,Cleanroom_3,72.99,9.54,17.86,24.1,43.91
2024-11-12,Machine_2,Silicon Carbide,Cleanroom_4,83.83,8.09,4.73,27.66,45.78
2024-01-20,Machine_20,Silicon,Cleanroom_1,88.52,7.37,11.84,23.09,39.75
2023-01-15,Machine_20,Germanium,Cleanroom_2,82.15,0.69,17.05,22.67,41.02
2024-11-06,Machine_6,Germanium,Cleanroom_2,73.01,1.23,18.07,21.6,30.85
2024-06-13,Machine_3,Gallium Arsenide,Cleanroom_2,92.01,8.5,1.92,24.54,45.91
2023-11-01,Machine_17,Gallium Arsenide,Cleanroom_3,93.88,5.38,11.14,22.15,33.35
2024-03-18,Machine_17,Silicon Carbide,Cleanroom_2,98.64,2.25,10.86,24.03,31.35
2023-03-24,Machine_3,Silicon Carbide,Cleanroom_2,70.78,8.01,0.82,24.72,49.44
2023-10-02,Machine_5,Germanium,Cleanroom_1,74.93,2.06,13.5,20.98,47.62
2023-07-21,Machine_15,Silicon,Cleanroom_4,93.93,2.1,10.95,29.9,47.8
2023-07-06,Machine_8,Silicon Carbide,Cleanroom_3,74.22,0.44,19.71,26.47,38.69
2023-09-14,Machine_10,Silicon Carbide,Cleanroom_2,98.16,4.6,21.71,21.64,32.94
2024-02-21,Machine_4,Germanium,Cleanroom_4,88.85,5.82,23.97,22.91,47.58
2023-12-30,Machine_1,Silicon,Cleanroom_3,99.62,9.39,1.34,26.88,48.43
2024-07-14,Machine_10,Germanium,Cleanroom_2,74.89,2.42,23.87,26.06,37.42
2023-11-22,Machine_13,Silicon Carbide,Cleanroom_2,98.21,5.32,19.28,20.66,40.77
2024-11-26,Machine_11,Silicon Carbide,Cleanroom_1,89.67,5.18,17.97,24.15,31.62
2024-04-12,Machine_8,Silicon,Cleanroom_2,88.05,3.22,0.31,26.53,41.56
2024-08-14,Machine_7,Gallium Arsenide,Cleanroom_2,86.41,9.04,16.02,26.75,36.55
2024-08-07,Machine_18,Germanium,Cleanroom_1,83.69,9.05,6.84,24.55,33.52
2024-12-19,Machine_5,Silicon,Cleanroom_4,70.01,3.31,8.93,26.68,43.15
2023-04-08,Machine_16,Germanium,Cleanroom_1,77.94,2.55,5.8,29.71,49.79
2023-07-20,Machine_16,Gallium Arsenide,Cleanroom_1,96.64,0.46,14.4,26.41,34.2
2024-12-31,Machine_19,Gallium Arsenide,Cleanroom_4,70.34,3.68,18.27,25.16,43.83
2023-11-02,Machine_3,Germanium,Cleanroom_4,99.42,4.9,3.54,25.79,35.62
2023-11-25,Machine_1,Silicon,Cleanroom_2,77.98,4.64,17.51,24.91,32.67
2023-02-15,Machine_10,Gallium Arsenide,Cleanroom_1,82.38,3.79,14.58,21.15,49.31
2024-12-26,Machine_5,Gallium Arsenide,Cleanroom_2,78.56,9.75,18.69,20.13,43.92
2023-10-14,Machine_11,Gallium Arsenide,Cleanroom_4,89.85,7.69,0.59,21.25,35.82
2023-07-02,Machine_18,Germanium,Cleanroom_3,79.8,9.15,2.29,26.05,42.92
2023-02-16,Machine_5,Germanium,Cleanroom_4,90.71,4.34,13.19,28.69,49.02
2024-10-13,Machine_5,Germanium,Cleanroom_2,76.74,0.27,2.58,21.04,39.65
2024-07-05,Machine_4,Gallium Arsenide,Cleanroom_3,73.85,4.95,21.57,20.53,30.37
2023-07-01,Machine_16,Gallium Arsenide,Cleanroom_3,91.07,5.73,13.84,25.82,41.35
2023-12-23,Machine_3,Gallium Arsenide,Cleanroom_3,73.19,1.59,7.86,24.7,32.63
2023-05-06,Machine_20,Germanium,Cleanroom_1,89.45,7.99,2.03,23.1,33.95
2023-03-28,Machine_16,Silicon Carbide,Cleanroom_2,78.35,3.55,12.61,23.77,47.49
2024-12-24,Machine_9,Germanium,Cleanroom_2,86.97,6.49,0.29,28.85,42.95
2023-03-10,Machine_1,Silicon,Cleanroom_2,96.82,4.26,8.44,20.9,41.33
2024-03-02,Machine_2,Gallium Arsenide,Cleanroom_2,95.11,5.34,4.57,27.3,34.05
2023-11-04,Machine_16,Germanium,Cleanroom_4,94.12,6.64,5.61,24.11,36.28
2024-08-16,Machine_19,Germanium,Cleanroom_1,80.73,0.98,20.27,21.08,36.93
2024-09-14,Machine_6,Silicon Carbide,Cleanroom_1,97.9,2.4,6.5,23.11,48.4
2023-04-05,Machine_13,Silicon,Cleanroom_1,70.46,6.87,8.89,20.61,32.5
2024-02-11,Machine_20,Silicon,Cleanroom_3,76.37,2.14,6.77,26.19,38.35
